production_date,ng_topic,amount
1/11/2019,incomplete,1
1/11/2019,short mold,1
1/11/2019,short mold,1
1/11/2019,nick,1
1/11/2019,short mold,1
1/11/2019,blur,1
1/11/2019,short mold,1
1/11/2019,incomplete,1
1/11/2019,blur,1
1/11/2019,blur,1
1/11/2019,no solder,1
1/11/2019,incomplete,1
1/11/2019,incomplete,1
1/11/2019,incomplete,1
1/11/2019,incomplete,1
1/11/2019,short mold,1
1/11/2019,no solder,1
1/11/2019,short mold,1
1/11/2019,short mold,1
1/11/2019,blur,1
1/11/2019,blur,1
1/11/2019,blur,1
1/11/2019,blur,1
1/11/2019,short mold,1
1/11/2019,incomplete,1
1/11/2019,burn,1
1/11/2019,incomplete,1
1/11/2019,blur,1
1/11/2019,short mold,1
1/11/2019,nick,1
1/11/2019,no solder,1
1/11/2019,incomplete,1
1/11/2019,short mold,1
1/11/2019,blur,1
1/11/2019,nick,1
1/11/2019,incomplete,1
1/11/2019,incomplete,1
1/11/2019,blur,1
1/11/2019,incomplete,1
1/11/2019,short mold,1
1/11/2019,no solder,1
1/11/2019,incomplete,1
1/11/2019,incomplete,1
1/11/2019,incomplete,1
1/11/2019,short mold,1
1/11/2019,incomplete,1
1/11/2019,blur,1
1/11/2019,blur,1
1/11/2019,short mold,1
1/11/2019,incomplete,1
1/11/2019,no solder,1
1/11/2019,incomplete,1
1/11/2019,short mold,1
1/11/2019,incomplete,1
1/11/2019,burn,1
1/11/2019,blur,1
1/11/2019,incomplete,1
1/11/2019,short mold,1
1/11/2019,short mold,1
1/11/2019,burn,1
1/11/2019,short mold,1
1/11/2019,no solder,1
1/11/2019,short mold,1
1/11/2019,short mold,1
1/11/2019,incomplete,1
1/11/2019,short mold,1
1/11/2019,short mold,1
1/11/2019,incomplete,1
1/11/2019,blur,1
1/11/2019,incomplete,1
1/11/2019,short mold,1
1/11/2019,blur,1
1/11/2019,nick,1
1/11/2019,incomplete,1
1/11/2019,short mold,1
1/11/2019,short mold,1
1/11/2019,burn,1
1/11/2019,blur,1
1/11/2019,incomplete,1
1/11/2019,incomplete,1
1/11/2019,burn,1
1/11/2019,short mold,1
1/11/2019,blur,1
1/11/2019,no solder,1
1/11/2019,nick,1
1/11/2019,incomplete,1
1/11/2019,no solder,1
1/11/2019,blur,1
1/11/2019,short mold,1
1/11/2019,blur,1
1/11/2019,blur,1
1/11/2019,incomplete,1
1/11/2019,incomplete,1
1/11/2019,blur,1
1/11/2019,incomplete,1
1/11/2019,short mold,1
1/11/2019,short mold,1
1/11/2019,short mold,1
1/11/2019,incomplete,1
1/11/2019,nick,1
1/11/2019,short mold,1
1/11/2019,short mold,1
1/11/2019,short mold,1
1/11/2019,incomplete,1
1/11/2019,incomplete,1
1/11/2019,incomplete,1
1/11/2019,short mold,1
1/11/2019,incomplete,1
1/11/2019,short mold,1
1/11/2019,no solder,1
1/11/2019,short mold,1
1/11/2019,short mold,1
1/11/2019,short mold,1
1/11/2019,nick,1
1/11/2019,no solder,1
1/11/2019,burn,1
1/11/2019,incomplete,1
1/11/2019,blur,1
1/11/2019,no solder,1
1/11/2019,short mold,1
1/11/2019,blur,1
1/11/2019,short mold,1
1/11/2019,short mold,1
1/11/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,no solder,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,no solder,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,no solder,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,no solder,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,nick,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,no solder,1
1/14/2019,no solder,1
1/14/2019,no solder,1
1/14/2019,burn,1
1/14/2019,blur,1
1/14/2019,nick,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,burn,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,no solder,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,nick,1
1/14/2019,blur,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,nick,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,burn,1
1/14/2019,incomplete,1
1/14/2019,burn,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,nick,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,no solder,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,nick,1
1/14/2019,blur,1
1/14/2019,no solder,1
1/14/2019,blur,1
1/14/2019,no solder,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,no solder,1
1/14/2019,blur,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,nick,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,no solder,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,no solder,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,burn,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,no solder,1
1/14/2019,incomplete,1
1/14/2019,nick,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,nick,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,no solder,1
1/14/2019,blur,1
1/14/2019,nick,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,burn,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,burn,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,no solder,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,blur,1
1/14/2019,no solder,1
1/14/2019,burn,1
1/14/2019,incomplete,1
1/14/2019,no solder,1
1/14/2019,short mold,1
1/14/2019,no solder,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,no solder,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,burn,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,nick,1
1/14/2019,short mold,1
1/14/2019,burn,1
1/14/2019,no solder,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,nick,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,no solder,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,nick,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,nick,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,no solder,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,nick,1
1/14/2019,burn,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,nick,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,burn,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,no solder,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,burn,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,no solder,1
1/14/2019,burn,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,no solder,1
1/14/2019,burn,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,no solder,1
1/14/2019,blur,1
1/14/2019,no solder,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,no solder,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,no solder,1
1/14/2019,nick,1
1/14/2019,short mold,1
1/14/2019,burn,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,nick,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,no solder,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,nick,1
1/14/2019,no solder,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,nick,1
1/14/2019,burn,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,burn,1
1/14/2019,blur,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,nick,1
1/14/2019,no solder,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,nick,1
1/14/2019,incomplete,1
1/14/2019,no solder,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,nick,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,no solder,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,no solder,1
1/14/2019,no solder,1
1/14/2019,no solder,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,no solder,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,nick,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,no solder,1
1/14/2019,no solder,1
1/14/2019,incomplete,1
1/14/2019,short mold,1
1/14/2019,short mold,1
1/14/2019,nick,1
1/14/2019,nick,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,blur,1
1/14/2019,blur,1
1/14/2019,incomplete,1
1/14/2019,incomplete,1
1/14/2019,nick,1
1/14/2019,no solder,1
1/14/2019,blur,1
1/14/2019,short mold,1
1/14/2019,no solder,1
1/14/2019,blur,1
1/14/2019,blur,1
1/14/2019,blur,1
1/14/2019,burn,1
1/14/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,no solder,1
1/15/2019,short mold,1
1/15/2019,no solder,1
1/15/2019,short mold,1
1/15/2019,no solder,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,no solder,1
1/15/2019,short mold,1
1/15/2019,no solder,1
1/15/2019,no solder,1
1/15/2019,incomplete,1
1/15/2019,burn,1
1/15/2019,no solder,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,incomplete,1
1/15/2019,blur,1
1/15/2019,blur,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,blur,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,burn,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,nick,1
1/15/2019,burn,1
1/15/2019,short mold,1
1/15/2019,nick,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,burn,1
1/15/2019,nick,1
1/15/2019,no solder,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,nick,1
1/15/2019,incomplete,1
1/15/2019,blur,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,nick,1
1/15/2019,nick,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,no solder,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,no solder,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,burn,1
1/15/2019,short mold,1
1/15/2019,no solder,1
1/15/2019,no solder,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,burn,1
1/15/2019,incomplete,1
1/15/2019,burn,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,incomplete,1
1/15/2019,no solder,1
1/15/2019,incomplete,1
1/15/2019,burn,1
1/15/2019,blur,1
1/15/2019,nick,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,no solder,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,no solder,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,blur,1
1/15/2019,no solder,1
1/15/2019,short mold,1
1/15/2019,no solder,1
1/15/2019,burn,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,blur,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,blur,1
1/15/2019,blur,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,no solder,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,nick,1
1/15/2019,no solder,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,blur,1
1/15/2019,nick,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,no solder,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,nick,1
1/15/2019,burn,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,blur,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,nick,1
1/15/2019,blur,1
1/15/2019,incomplete,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,no solder,1
1/15/2019,blur,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,incomplete,1
1/15/2019,blur,1
1/15/2019,burn,1
1/15/2019,blur,1
1/15/2019,no solder,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,nick,1
1/15/2019,burn,1
1/15/2019,incomplete,1
1/15/2019,no solder,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,nick,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,nick,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,no solder,1
1/15/2019,burn,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,blur,1
1/15/2019,blur,1
1/15/2019,blur,1
1/15/2019,no solder,1
1/15/2019,no solder,1
1/15/2019,incomplete,1
1/15/2019,nick,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,nick,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,nick,1
1/15/2019,no solder,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,burn,1
1/15/2019,short mold,1
1/15/2019,no solder,1
1/15/2019,no solder,1
1/15/2019,blur,1
1/15/2019,incomplete,1
1/15/2019,nick,1
1/15/2019,incomplete,1
1/15/2019,no solder,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,no solder,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,nick,1
1/15/2019,short mold,1
1/15/2019,nick,1
1/15/2019,burn,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,no solder,1
1/15/2019,blur,1
1/15/2019,nick,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,blur,1
1/15/2019,burn,1
1/15/2019,no solder,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,nick,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,no solder,1
1/15/2019,incomplete,1
1/15/2019,burn,1
1/15/2019,no solder,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,no solder,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,no solder,1
1/15/2019,no solder,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,burn,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,burn,1
1/15/2019,blur,1
1/15/2019,burn,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,burn,1
1/15/2019,incomplete,1
1/15/2019,nick,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/15/2019,no solder,1
1/15/2019,incomplete,1
1/15/2019,nick,1
1/15/2019,no solder,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,short mold,1
1/15/2019,no solder,1
1/15/2019,no solder,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,short mold,1
1/15/2019,no solder,1
1/15/2019,blur,1
1/15/2019,short mold,1
1/15/2019,incomplete,1
1/15/2019,blur,1
1/15/2019,incomplete,1
1/15/2019,no solder,1
1/15/2019,blur,1
1/15/2019,incomplete,1
1/15/2019,incomplete,1
1/16/2019,incomplete,1
1/16/2019,short mold,1
1/16/2019,short mold,1
1/16/2019,short mold,1
1/16/2019,short mold,1
1/16/2019,incomplete,1
1/16/2019,short mold,1
1/16/2019,blur,1
1/16/2019,short mold,1
1/16/2019,incomplete,1
1/16/2019,incomplete,1
1/16/2019,blur,1
1/16/2019,short mold,1
1/16/2019,short mold,1
1/16/2019,blur,1
1/16/2019,incomplete,1
1/16/2019,short mold,1
1/16/2019,short mold,1
1/16/2019,incomplete,1
1/16/2019,no solder,1
1/16/2019,short mold,1
1/16/2019,incomplete,1
1/16/2019,nick,1
1/16/2019,blur,1
1/16/2019,incomplete,1
1/16/2019,short mold,1
1/16/2019,no solder,1
1/16/2019,short mold,1
1/16/2019,incomplete,1
1/16/2019,short mold,1
1/16/2019,short mold,1
1/16/2019,incomplete,1
1/16/2019,incomplete,1
1/16/2019,short mold,1
1/16/2019,incomplete,1
1/16/2019,incomplete,1
1/16/2019,burn,1
1/16/2019,blur,1
1/16/2019,nick,1
1/16/2019,short mold,1
1/16/2019,incomplete,1
1/16/2019,blur,1
1/16/2019,short mold,1
1/16/2019,short mold,1
1/16/2019,incomplete,1
1/16/2019,nick,1
1/16/2019,blur,1
1/16/2019,incomplete,1
1/16/2019,no solder,1
1/16/2019,short mold,1
1/16/2019,blur,1
1/16/2019,short mold,1
1/16/2019,incomplete,1
1/16/2019,incomplete,1
1/16/2019,nick,1
1/16/2019,short mold,1
1/16/2019,incomplete,1
1/16/2019,no solder,1
1/16/2019,short mold,1
1/16/2019,short mold,1
1/16/2019,incomplete,1
1/16/2019,incomplete,1
1/16/2019,incomplete,1
1/16/2019,incomplete,1
1/16/2019,short mold,1
1/16/2019,incomplete,1
1/16/2019,incomplete,1
1/16/2019,incomplete,1
1/16/2019,no solder,1
1/16/2019,incomplete,1
1/16/2019,burn,1
1/16/2019,blur,1
1/16/2019,burn,1
1/16/2019,incomplete,1
1/16/2019,short mold,1
1/16/2019,burn,1
1/16/2019,blur,1
1/16/2019,short mold,1
1/16/2019,incomplete,1
1/16/2019,no solder,1
1/16/2019,short mold,1
1/16/2019,incomplete,1
1/16/2019,short mold,1
1/16/2019,no solder,1
1/16/2019,incomplete,1
1/16/2019,short mold,1
1/16/2019,blur,1
1/16/2019,blur,1
1/16/2019,blur,1
1/16/2019,nick,1
1/16/2019,short mold,1
1/16/2019,blur,1
1/16/2019,blur,1
1/16/2019,short mold,1
1/16/2019,incomplete,1
1/16/2019,incomplete,1
1/16/2019,no solder,1
1/16/2019,short mold,1
1/16/2019,blur,1
1/16/2019,incomplete,1
1/16/2019,incomplete,1
1/16/2019,short mold,1
